user_id,order_id,order_date,repeat_30d,prior_orders_count,days_since_prior_order
86726,108451,2025-02-03,0,1,885
86726,108453,2022-09-02,0,0,9999
86732,108458,2025-08-16,0,0,9999
86734,108460,2024-09-11,0,0,9999
86736,108461,2025-10-30,0,0,9999
86738,108462,2024-04-24,0,0,9999
86742,108467,2024-08-30,0,0,9999
86749,108475,2022-11-24,0,0,9999
86759,108488,2025-08-18,0,0,9999
86761,108490,2025-01-22,0,0,9999
86774,108506,2023-03-17,0,0,9999
86775,108508,2025-02-01,0,0,9999
86778,108510,2026-01-19,0,0,9999
86779,108514,2025-04-23,0,0,9999
86792,108527,2024-04-10,0,0,9999
86795,108532,2024-12-27,0,0,9999
86797,108534,2024-08-03,0,0,9999
86810,108544,2023-12-14,0,0,9999
86811,108547,2023-06-28,0,0,9999
86818,108562,2021-07-19,0,0,9999
86819,108563,2025-11-23,0,0,9999
86820,108565,2025-12-05,0,0,9999
86824,108574,2023-04-11,0,0,9999
86825,108575,2023-06-02,0,0,9999
86835,108587,2023-06-20,0,0,9999
86840,108593,2023-08-05,0,0,9999
86845,108597,2026-01-18,0,0,9999
86850,108610,2024-01-23,0,0,9999
86860,108627,2025-03-16,0,0,9999
86871,108639,2025-05-07,0,1,97
86871,108640,2025-01-30,0,0,9999
86878,108644,2022-11-03,0,0,9999
86886,108651,2024-11-08,0,0,9999
86886,108652,2025-05-11,0,1,184
86888,108655,2024-01-08,0,0,9999
86891,108660,2024-01-17,0,0,9999
86893,108662,2021-12-31,0,0,9999
86908,108677,2022-01-16,0,0,9999
86912,108681,2022-09-24,0,0,9999
86916,108687,2022-02-10,0,0,9999
86917,108691,2023-05-29,0,0,9999
86918,108692,2025-04-30,0,0,9999
86918,108693,2025-10-07,0,1,160
86929,108709,2024-07-12,0,0,9999
86940,108726,2022-09-10,0,0,9999
86946,108739,2021-08-22,0,0,9999
86950,108744,2025-07-20,0,0,9999
86961,108752,2023-08-17,0,0,9999
86977,108778,2025-04-24,0,0,9999
86994,108794,2025-12-08,0,1,357
86994,108795,2024-12-16,0,0,9999
87002,108805,2022-05-20,0,0,9999
87003,108807,2025-06-10,0,0,9999
87006,108810,2024-08-27,0,0,9999
87015,108826,2024-02-16,0,0,9999
87016,108827,2026-01-28,0,1,536
87016,108828,2024-08-10,0,0,9999
87017,108829,2022-10-03,0,0,9999
87028,108844,2024-12-24,0,0,9999
87032,108846,2025-01-25,0,0,9999
87033,108848,2024-12-21,0,0,9999
87038,108855,2025-12-24,0,0,9999
87042,108864,2023-08-24,0,0,9999
87050,108870,2025-03-31,0,0,9999
87060,108881,2022-01-31,0,0,9999
87063,108883,2025-09-22,0,0,9999
87087,108919,2021-07-02,0,0,9999
87087,108920,2021-10-06,0,1,96
87088,108921,2026-01-25,0,0,9999
87109,108949,2025-12-26,0,1,98
87109,108951,2025-09-19,0,0,9999
87114,108957,2022-04-07,0,0,9999
87132,108974,2021-08-30,0,0,9999
87133,108976,2026-01-25,0,0,9999
87134,108977,2024-12-01,0,0,9999
87149,108993,2025-11-20,0,0,9999
87150,108995,2026-01-25,0,0,9999
87153,108998,2021-05-31,0,0,9999
87167,109015,2022-06-14,0,0,9999
87180,109032,2023-06-28,0,0,9999
87190,109041,2020-09-05,0,0,9999
87191,109042,2025-09-25,0,0,9999
87200,109052,2024-09-17,0,0,9999
87207,109061,2021-12-12,0,0,9999
87209,109064,2025-06-04,0,0,9999
87222,109082,2026-01-27,0,0,9999
87223,109085,2024-10-11,0,0,9999
87226,109087,2024-07-22,0,0,9999
87230,109091,2024-04-03,0,0,9999
87231,109093,2022-05-26,0,0,9999
87231,109094,2025-09-15,0,1,1208
87233,109098,2024-10-17,0,0,9999
87237,109104,2025-11-05,0,0,9999
87238,109106,2021-09-14,0,0,9999
87265,109138,2025-05-16,0,0,9999
87266,109139,2020-11-09,0,0,9999
87274,109152,2021-10-19,0,0,9999
87282,109169,2025-02-07,0,0,9999
87288,109177,2021-08-09,0,0,9999
87301,109197,2025-04-20,0,0,9999
87303,109199,2025-02-17,0,0,9999
87335,109236,2023-04-15,0,0,9999
87342,109243,2023-07-23,0,0,9999
87351,109261,2025-04-11,0,0,9999
87358,109267,2024-07-17,0,0,9999
87368,109280,2023-04-12,0,0,9999
87373,109288,2023-03-29,0,0,9999
87387,109308,2019-11-08,0,0,9999
87387,109311,2022-12-10,0,1,1128
87397,109320,2025-11-03,0,0,9999
87405,109327,2021-10-24,0,0,9999
87407,109329,2025-09-19,0,0,9999
87415,109343,2020-06-01,0,0,9999
87416,109344,2024-10-21,0,0,9999
87418,109348,2025-03-07,0,1,366
87418,109349,2024-03-06,0,0,9999
87427,109362,2022-09-21,0,0,9999
87436,109366,2025-01-01,0,0,9999
87447,109376,2020-09-24,0,0,9999
87454,109384,2025-10-13,0,0,9999
87460,109392,2024-11-17,0,0,9999
87471,109405,2025-12-04,0,0,9999
87473,109410,2026-01-30,0,0,9999
87477,109414,2025-02-21,0,0,9999
87481,109419,2022-04-16,0,0,9999
87488,109427,2023-10-08,0,0,9999
87506,109448,2025-11-06,0,0,9999
87511,109457,2025-10-30,0,0,9999
87513,109460,2022-11-30,0,0,9999
87517,109468,2024-05-06,0,0,9999
87527,109479,2019-11-17,0,0,9999
87537,109490,2023-03-30,0,0,9999
87538,109493,2025-04-19,0,0,9999
87544,109505,2025-01-31,0,0,9999
87551,109515,2020-04-15,0,0,9999
87551,109516,2021-07-27,0,1,468
87552,109517,2025-12-15,0,0,9999
87557,109525,2024-09-23,0,0,9999
87564,109532,2025-06-08,0,0,9999
87565,109533,2024-11-21,0,0,9999
87572,109540,2025-01-25,0,0,9999
87579,109548,2026-01-27,0,0,9999
87580,109549,2025-07-16,0,0,9999
87586,109557,2022-10-29,0,0,9999
87587,109559,2024-06-13,0,0,9999
87591,109563,2021-12-10,0,0,9999
87592,109567,2025-08-25,0,0,9999
87594,109568,2025-12-02,0,0,9999
87595,109570,2023-08-13,0,0,9999
87603,109580,2022-05-19,0,1,395
87603,109581,2021-04-19,0,0,9999
87617,109604,2025-10-07,0,0,9999
87618,109606,2022-11-16,0,0,9999
87629,109620,2021-03-09,0,0,9999
87630,109621,2024-03-07,0,0,9999
87631,109623,2025-05-02,0,0,9999
87643,109640,2024-12-10,0,0,9999
87648,109645,2022-05-23,0,0,9999
87654,109652,2022-11-11,0,0,9999
87655,109655,2021-06-04,0,1,587
87655,109656,2019-10-26,0,0,9999
87656,109658,2026-01-29,0,0,9999
87670,109678,2026-01-01,0,0,9999
87685,109696,2024-11-06,0,0,9999
87705,109717,2022-03-01,0,0,9999
87709,109720,2025-11-19,0,0,9999
87712,109724,2025-03-14,0,0,9999
87720,109730,2024-12-24,0,0,9999
87723,109735,2025-03-20,0,0,9999
87727,109744,2025-03-10,0,0,9999
87741,109758,2024-11-17,0,0,9999
87742,109760,2022-09-23,0,0,9999
87750,109766,2025-10-10,0,0,9999
87758,109776,2024-05-12,0,0,9999
87761,109782,2025-01-03,0,0,9999
87766,109784,2025-07-15,0,0,9999
87769,109789,2025-01-29,0,0,9999
87797,109814,2024-03-25,0,0,9999
87798,109816,2024-08-25,0,0,9999
87802,109823,2025-08-31,1,0,9999
87802,109826,2025-09-02,0,1,2
87807,109830,2025-06-10,0,1,57
87807,109831,2025-04-14,0,0,9999
87816,109845,2025-09-09,0,0,9999
87820,109850,2025-09-26,0,0,9999
87822,109852,2021-05-01,0,0,9999
87824,109854,2025-10-11,0,0,9999
87831,109859,2022-04-14,0,0,9999
87831,109860,2023-11-30,0,1,595
87837,109869,2025-10-19,0,0,9999
87838,109871,2020-05-24,0,0,9999
87838,109873,2023-09-17,0,1,1211
87845,109881,2024-02-05,0,0,9999
87845,109882,2024-06-19,0,1,135
87848,109885,2024-02-23,0,0,9999
87850,109888,2026-01-21,0,0,9999
87852,109893,2023-10-18,0,0,9999
87861,109901,2022-08-31,0,0,9999
87863,109906,2024-09-24,0,0,9999
87877,109931,2021-01-19,0,0,9999
87882,109935,2025-03-05,0,0,9999
87897,109951,2025-03-05,0,0,9999
87897,109953,2025-06-01,0,1,88
87904,109958,2021-07-10,0,0,9999
87911,109966,2024-12-04,0,1,234
87911,109967,2024-04-14,0,0,9999
87915,109972,2025-11-21,0,0,9999
87917,109977,2024-09-08,0,0,9999
87919,109980,2025-12-18,0,0,9999
87930,109999,2024-04-27,0,0,9999
87932,110001,2025-08-23,0,0,9999
87942,110012,2025-12-16,0,0,9999
87946,110018,2025-07-02,0,0,9999
87956,110027,2025-10-31,0,1,906
87956,110028,2023-05-09,0,0,9999
87960,110036,2024-07-30,0,0,9999
87971,110046,2025-09-11,0,0,9999
87981,110057,2024-08-01,0,0,9999
87982,110060,2024-03-30,0,0,9999
87989,110071,2025-05-04,0,0,9999
87990,110072,2024-05-24,0,0,9999
88003,110085,2026-01-27,0,0,9999
88024,110106,2023-08-07,0,0,9999
88037,110128,2025-08-02,0,1,739
88037,110129,2023-07-25,0,0,9999
88053,110150,2025-06-28,0,0,9999
88055,110152,2023-08-12,0,0,9999
88062,110161,2021-06-27,0,0,9999
88065,110165,2023-05-17,0,0,9999
88081,110185,2025-04-17,0,0,9999
88086,110193,2023-04-21,0,0,9999
88121,110231,2025-04-28,0,0,9999
88131,110243,2025-10-25,0,0,9999
88131,110244,2026-01-03,0,1,70
88133,110248,2025-11-18,0,1,3
88133,110249,2025-11-15,1,0,9999
88136,110253,2021-11-14,0,0,9999
88145,110264,2025-05-05,0,1,680
88145,110265,2023-06-25,0,0,9999
88147,110267,2026-01-23,0,0,9999
88162,110289,2021-05-24,0,0,9999
88163,110290,2024-02-18,0,0,9999
88168,110298,2025-05-23,1,0,9999
88168,110299,2025-06-03,0,1,11
88169,110302,2019-11-22,0,0,9999
88196,110331,2025-11-05,0,0,9999
88201,110334,2024-12-23,0,0,9999
88203,110336,2021-12-10,0,0,9999
88212,110340,2024-06-27,0,0,9999
88213,110342,2022-06-18,0,0,9999
88233,110363,2025-09-24,0,1,373
88233,110364,2024-09-16,0,0,9999
88242,110376,2024-06-21,0,0,9999
88250,110388,2025-03-23,0,0,9999
88258,110397,2025-12-30,0,0,9999
88262,110402,2025-11-04,0,0,9999
88263,110406,2025-06-17,0,0,9999
88290,110431,2024-05-04,0,0,9999
88292,110432,2025-12-12,0,0,9999
88298,110438,2024-11-22,0,0,9999
88302,110446,2020-04-08,0,0,9999
88302,110447,2021-08-20,0,1,499
88311,110460,2026-01-19,0,0,9999
88314,110465,2021-04-07,0,0,9999
88326,110480,2023-01-15,0,0,9999
88349,110504,2026-01-25,0,0,9999
88350,110505,2022-06-16,0,0,9999
88363,110520,2024-06-12,0,0,9999
88364,110521,2024-02-25,0,0,9999
88375,110535,2025-03-30,0,0,9999
88376,110536,2021-09-24,0,0,9999
88379,110540,2026-01-01,0,0,9999
88392,110559,2025-10-11,0,0,9999
88393,110560,2024-05-18,0,0,9999
88401,110569,2024-11-22,0,0,9999
88402,110572,2023-07-12,0,0,9999
88406,110576,2025-03-25,0,0,9999
88410,110579,2024-05-16,0,0,9999
88410,110580,2025-10-29,0,1,531
88427,110602,2023-02-02,0,0,9999
88435,110616,2024-06-12,0,0,9999
88436,110617,2025-07-15,0,0,9999
88438,110620,2023-11-27,0,0,9999
88447,110629,2023-01-05,0,0,9999
88459,110647,2021-11-04,0,0,9999
88461,110650,2022-02-28,0,0,9999
88493,110682,2025-04-13,0,0,9999
88507,110699,2024-07-11,0,0,9999
88519,110716,2023-09-23,0,0,9999
88522,110718,2023-02-14,0,0,9999
88523,110720,2024-08-07,0,0,9999
88524,110721,2022-05-30,0,0,9999
88530,110728,2025-08-27,0,0,9999
88535,110733,2025-03-16,0,1,259
88535,110734,2024-06-30,0,0,9999
88556,110758,2025-08-28,0,0,9999
88557,110760,2024-09-22,0,0,9999
88560,110767,2025-11-03,0,0,9999
88560,110768,2026-01-09,0,1,67
88562,110770,2026-01-01,0,0,9999
88564,110772,2023-05-29,0,0,9999
88570,110782,2021-08-15,0,0,9999
88579,110789,2025-12-03,0,1,104
88579,110790,2025-08-21,0,0,9999
88583,110792,2023-04-04,0,0,9999
88600,110810,2023-05-25,0,0,9999
88600,110811,2025-05-17,0,1,723
88626,110840,2023-11-17,0,0,9999
88633,110848,2025-08-13,0,0,9999
88635,110851,2022-10-14,0,0,9999
88636,110852,2025-03-23,0,0,9999
88639,110856,2023-11-21,0,0,9999
88646,110867,2023-03-30,0,0,9999
88655,110877,2024-04-23,0,0,9999
88658,110882,2025-02-06,0,0,9999
88668,110898,2025-08-06,0,0,9999
88679,110914,2020-08-01,0,0,9999
88688,110920,2024-11-17,0,0,9999
88689,110921,2023-11-06,0,0,9999
88691,110925,2023-10-01,0,0,9999
88694,110929,2025-10-23,0,0,9999
88709,110946,2025-06-14,0,0,9999
88710,110948,2025-06-18,0,0,9999
88719,110962,2025-04-09,0,0,9999
88734,110974,2025-08-05,0,0,9999
88744,110988,2024-11-29,0,0,9999
88751,110997,2024-06-26,0,0,9999
88754,111000,2025-10-01,0,0,9999
88764,111011,2024-06-22,0,0,9999
88767,111015,2023-08-20,0,0,9999
88776,111024,2023-11-02,0,0,9999
88777,111028,2023-01-17,0,0,9999
88778,111032,2024-11-06,0,0,9999
88786,111040,2024-01-02,0,0,9999
88789,111042,2025-01-24,0,0,9999
88799,111054,2020-08-29,0,0,9999
88800,111056,2026-01-01,0,0,9999
88825,111087,2025-06-14,0,0,9999
88844,111104,2025-11-02,0,0,9999
88857,111118,2025-12-22,0,0,9999
88871,111127,2025-08-24,0,0,9999
88874,111131,2026-01-28,0,0,9999
88881,111144,2025-02-04,0,0,9999
88894,111158,2021-03-24,0,0,9999
88896,111162,2026-01-17,0,0,9999
88897,111164,2025-10-19,0,0,9999
88918,111196,2024-10-21,0,1,873
88918,111197,2022-06-01,0,0,9999
88921,111201,2025-02-18,0,0,9999
88922,111202,2020-08-16,0,0,9999
88933,111213,2022-08-09,0,0,9999
88935,111218,2026-01-30,0,0,9999
88937,111220,2025-09-25,0,0,9999
88938,111221,2022-08-16,0,0,9999
88945,111231,2025-07-25,0,0,9999
88970,111256,2023-03-11,0,0,9999
88990,111282,2024-02-15,0,0,9999
88995,111289,2025-11-27,0,0,9999
88997,111294,2023-09-08,0,0,9999
88999,111297,2025-11-17,0,0,9999
89007,111303,2023-02-03,0,0,9999
89010,111305,2025-06-06,0,0,9999
89013,111309,2024-12-28,0,0,9999
89018,111315,2024-03-21,0,0,9999
89020,111317,2021-12-05,0,0,9999
89036,111341,2024-12-31,0,0,9999
89061,111377,2025-01-05,0,0,9999
89065,111380,2025-10-14,0,0,9999
89069,111389,2023-03-17,0,0,9999
89070,111391,2023-08-28,0,0,9999
89077,111401,2023-10-08,0,0,9999
89080,111405,2024-10-04,0,1,1075
89080,111406,2021-10-25,0,0,9999
89081,111408,2026-01-26,0,0,9999
89083,111410,2019-03-18,0,0,9999
89084,111411,2025-03-17,0,0,9999
89088,111416,2021-12-11,0,0,9999
89108,111447,2024-06-10,0,0,9999
89110,111448,2024-12-02,0,1,286
89110,111450,2024-02-20,0,0,9999
89135,111479,2025-03-03,0,0,9999
89139,111484,2025-04-01,0,0,9999
89150,111495,2020-01-06,0,0,9999
89197,111558,2019-03-15,0,0,9999
89205,111565,2021-06-13,0,0,9999
89220,111587,2026-01-14,0,0,9999
89231,111599,2019-12-17,0,0,9999
89236,111605,2025-08-13,0,0,9999
89237,111606,2021-09-21,0,0,9999
89237,111608,2023-03-02,0,1,527
89242,111613,2025-01-06,0,1,38
89242,111614,2024-11-29,0,0,9999
89245,111618,2022-12-08,0,0,9999
89252,111622,2025-12-18,0,0,9999
89258,111629,2023-12-21,0,0,9999
89260,111631,2024-12-01,0,0,9999
89270,111637,2024-06-17,0,0,9999
89271,111639,2025-01-26,0,0,9999
89272,111641,2025-11-27,0,0,9999
89282,111654,2024-12-10,0,0,9999
89304,111681,2025-12-19,1,0,9999
89304,111682,2025-12-26,0,1,7
89317,111697,2025-12-03,0,0,9999
89318,111698,2022-12-11,0,0,9999
89320,111700,2025-09-30,0,0,9999
89327,111705,2025-06-23,0,0,9999
89331,111710,2025-08-05,0,0,9999
89333,111712,2023-02-11,0,0,9999
89334,111715,2026-01-30,0,0,9999
89335,111716,2025-10-01,0,0,9999
89350,111734,2025-10-03,0,0,9999
89360,111749,2021-05-02,0,0,9999
89363,111755,2024-08-26,0,0,9999
89380,111771,2025-05-15,0,0,9999
89392,111783,2024-06-14,0,0,9999
89421,111811,2019-06-22,0,0,9999
89445,111836,2024-07-25,0,0,9999
89450,111844,2025-01-08,0,0,9999
89452,111847,2024-12-15,0,0,9999
89456,111850,2019-04-21,0,0,9999
89459,111853,2025-06-17,0,0,9999
89462,111856,2019-08-31,0,0,9999
89464,111859,2020-02-08,0,0,9999
89467,111862,2025-03-30,0,0,9999
89472,111871,2026-01-25,0,0,9999
89476,111877,2022-03-29,0,0,9999
89491,111890,2023-01-19,0,0,9999
89492,111891,2021-03-12,0,0,9999
89528,111936,2024-07-20,0,0,9999
89531,111941,2025-08-11,0,1,256
89531,111943,2024-11-28,0,0,9999
89533,111948,2024-12-10,0,0,9999
89538,111959,2024-10-30,0,0,9999
89541,111960,2025-08-20,0,0,9999
89543,111965,2022-08-31,0,0,9999
89550,111971,2026-01-04,0,0,9999
89554,111976,2023-08-23,0,0,9999
89559,111982,2023-02-16,0,0,9999
89561,111983,2020-11-02,0,0,9999
89581,112009,2026-01-10,0,0,9999
89589,112016,2023-01-01,0,0,9999
89594,112026,2025-10-06,0,0,9999
89595,112027,2025-11-28,0,0,9999
89600,112041,2026-01-28,0,0,9999
89605,112047,2024-09-24,0,0,9999
89621,112066,2023-03-22,0,0,9999
89645,112094,2021-09-25,0,0,9999
89645,112095,2023-04-10,0,1,562
89650,112104,2022-03-13,0,0,9999
89660,112115,2025-08-29,0,0,9999
89669,112125,2024-09-01,0,0,9999
89671,112131,2024-12-07,0,0,9999
89690,112162,2022-04-26,0,0,9999
89699,112172,2025-09-22,0,0,9999
89714,112192,2024-02-03,0,0,9999
89727,112209,2022-05-18,0,0,9999
89731,112213,2023-04-28,0,0,9999
89753,112242,2020-09-09,0,0,9999
89758,112247,2023-09-24,0,0,9999
89761,112251,2023-12-13,1,1,410
89761,112252,2023-12-24,0,2,11
89761,112253,2022-10-29,0,0,9999
89771,112265,2025-05-18,0,1,1770
89771,112266,2020-07-13,0,0,9999
89779,112278,2022-08-26,0,0,9999
89786,112289,2024-12-29,0,0,9999
89791,112294,2022-09-08,0,0,9999
89797,112302,2023-08-15,0,0,9999
89812,112319,2022-12-31,0,0,9999
89817,112325,2025-05-21,0,0,9999
89824,112335,2024-01-20,0,1,646
89824,112336,2022-04-14,0,0,9999
89833,112349,2020-01-08,0,0,9999
89836,112352,2024-10-28,0,0,9999
89848,112364,2022-10-21,0,0,9999
89854,112372,2026-01-31,0,0,9999
89855,112373,2024-09-11,0,0,9999
89873,112396,2019-02-10,0,0,9999
89876,112400,2025-06-05,0,0,9999
89887,112412,2024-05-29,0,0,9999
89888,112413,2025-12-14,0,0,9999
89891,112416,2025-11-18,0,0,9999
89892,112418,2021-06-01,0,0,9999
89909,112439,2024-04-06,0,0,9999
89909,112440,2024-07-11,0,1,96
89913,112448,2024-10-18,0,0,9999
89918,112452,2025-10-21,0,0,9999
89922,112459,2022-03-15,0,1,163
89922,112461,2021-10-03,0,0,9999
89931,112475,2024-07-10,0,0,9999
89932,112478,2022-09-14,0,0,9999
89958,112507,2022-07-07,0,0,9999
89964,112513,2026-01-27,0,0,9999
89972,112522,2025-06-19,0,0,9999
89977,112529,2025-10-17,0,0,9999
89983,112535,2025-07-02,0,0,9999
89993,112546,2024-07-29,0,0,9999
89993,112548,2026-01-13,0,1,533
89996,112554,2025-10-06,0,0,9999
90013,112578,2023-04-27,0,0,9999
90020,112586,2026-01-19,0,1,790
90020,112587,2023-11-21,0,0,9999
90022,112589,2024-11-29,0,0,9999
90025,112595,2020-04-08,0,0,9999
90027,112597,2025-09-24,0,1,313
90027,112598,2024-11-15,0,0,9999
90030,112600,2021-02-18,0,0,9999
90052,112627,2025-02-15,0,0,9999
90053,112628,2023-08-03,0,0,9999
90080,112654,2025-05-13,0,0,9999
90083,112657,2024-03-26,0,0,9999
90093,112670,2026-01-03,0,0,9999
90105,112684,2023-11-13,0,1,163
90105,112685,2023-06-03,0,0,9999
90108,112689,2023-09-10,0,0,9999
90128,112712,2025-11-15,0,0,9999
90153,112739,2022-04-25,0,0,9999
90159,112749,2025-11-08,0,0,9999
90160,112750,2026-01-23,0,0,9999
90173,112766,2023-08-04,0,0,9999
90174,112769,2025-05-12,0,0,9999
90175,112770,2025-11-09,0,0,9999
90176,112771,2023-11-15,0,0,9999
90179,112773,2024-10-26,0,0,9999
90182,112776,2022-02-01,0,0,9999
90183,112778,2024-10-07,0,0,9999
90183,112779,2025-01-03,0,1,88
90188,112788,2022-08-28,0,0,9999
90191,112793,2025-09-07,0,0,9999
90192,112794,2024-04-11,0,0,9999
90205,112809,2024-07-11,0,0,9999
90222,112833,2023-11-04,0,0,9999
90230,112837,2025-09-15,0,0,9999
90237,112849,2026-01-09,0,0,9999
90238,112850,2026-01-25,0,0,9999
90247,112861,2022-12-05,0,0,9999
90254,112868,2021-02-27,0,0,9999
90259,112873,2025-10-28,0,0,9999
90265,112877,2026-01-11,0,0,9999
90266,112879,2023-04-26,0,0,9999
90268,112880,2022-11-30,0,0,9999
90285,112905,2019-07-09,0,0,9999
90286,112906,2023-06-25,0,1,534
90286,112907,2022-01-07,0,0,9999
90295,112917,2024-04-14,0,0,9999
90309,112930,2025-09-15,0,0,9999
90328,112950,2026-01-09,0,0,9999
90329,112951,2022-01-13,0,0,9999
90344,112965,2024-03-05,0,0,9999
90367,112987,2026-01-29,0,0,9999
90385,113006,2020-12-03,0,0,9999
90387,113010,2026-01-22,0,0,9999
90398,113021,2025-02-15,0,0,9999
90401,113027,2024-08-20,0,0,9999
90406,113037,2025-11-20,0,0,9999
90417,113050,2025-06-05,0,0,9999
90417,113051,2025-11-11,0,1,159
90420,113055,2025-05-17,0,0,9999
90433,113076,2020-02-11,0,0,9999
90456,113101,2021-07-05,0,0,9999
90461,113109,2021-05-14,0,0,9999
90471,113125,2022-12-13,0,0,9999
90480,113136,2026-01-29,0,0,9999
90485,113144,2021-06-23,0,0,9999
90509,113174,2026-01-24,0,0,9999
90512,113178,2022-09-12,0,0,9999
90512,113180,2023-08-08,0,1,330
90526,113197,2024-01-06,0,0,9999
90528,113200,2025-11-10,0,0,9999
90530,113202,2022-01-13,0,0,9999
90542,113214,2021-02-01,0,0,9999
90545,113220,2025-07-20,0,0,9999
90546,113221,2024-12-20,0,0,9999
90546,113223,2026-01-05,0,1,381
90564,113244,2025-12-06,0,1,1959
90564,113246,2020-07-26,0,0,9999
90568,113253,2025-08-28,0,1,169
90568,113254,2025-03-12,0,0,9999
90569,113255,2024-02-05,0,0,9999
90569,113258,2025-07-07,0,1,518
90572,113264,2024-11-03,0,0,9999
90588,113282,2020-12-17,0,0,9999
90600,113297,2021-09-24,0,0,9999
90639,113344,2025-07-01,0,0,9999
90640,113346,2025-11-17,0,0,9999
90644,113350,2022-12-25,0,0,9999
90656,113368,2023-05-15,0,0,9999
90673,113390,2022-06-10,0,0,9999
90676,113393,2025-12-06,0,0,9999
90692,113410,2026-01-30,0,0,9999
90721,113446,2021-05-08,0,0,9999
90730,113458,2024-09-11,0,0,9999
90745,113475,2026-01-29,0,0,9999
90757,113489,2022-11-16,0,0,9999
90763,113498,2026-01-14,0,0,9999
90771,113505,2023-02-10,0,0,9999
90773,113508,2026-01-29,0,0,9999
90778,113518,2021-08-21,0,0,9999
90779,113522,2025-12-14,0,0,9999
90782,113524,2023-09-19,0,0,9999
90791,113533,2022-09-04,0,0,9999
90797,113541,2022-01-05,0,0,9999
90798,113543,2025-01-12,0,0,9999
90803,113550,2023-07-22,0,0,9999
90815,113565,2025-06-24,0,0,9999
90815,113566,2025-09-28,0,1,96
90818,113572,2024-09-30,0,0,9999
90820,113576,2021-02-18,0,0,9999
90828,113586,2024-04-08,0,0,9999
90841,113598,2025-03-03,0,0,9999
90842,113599,2025-11-05,0,0,9999
90845,113602,2023-03-23,0,0,9999
90850,113613,2023-07-17,0,0,9999
90855,113620,2022-05-29,0,0,9999
90857,113621,2025-01-10,0,1,211
90857,113622,2024-06-13,0,0,9999
90860,113624,2024-11-21,0,0,9999
90864,113632,2025-12-15,0,0,9999
90877,113649,2025-03-19,0,0,9999
90886,113662,2025-11-21,0,0,9999
90889,113665,2024-10-09,0,0,9999
90891,113667,2025-11-28,0,0,9999
90900,113679,2023-02-25,0,0,9999
90900,113680,2024-01-30,0,1,339
90906,113685,2024-10-22,0,0,9999
90907,113686,2025-08-04,0,0,9999
90924,113704,2022-07-09,0,0,9999
90924,113705,2022-08-25,0,1,47
90942,113720,2020-09-28,0,0,9999
90945,113723,2025-05-24,0,0,9999
90948,113728,2025-03-26,0,0,9999
90966,113745,2026-01-28,0,0,9999
90977,113763,2022-02-03,0,0,9999
90978,113764,2025-07-26,0,0,9999
90986,113774,2022-07-02,0,0,9999
90990,113779,2025-02-18,0,0,9999
90998,113787,2025-12-30,0,0,9999
91004,113794,2025-03-05,0,0,9999
91008,113799,2025-12-09,0,0,9999
91012,113803,2024-08-14,0,0,9999
91016,113806,2026-01-25,0,0,9999
91019,113808,2026-01-27,0,0,9999
91034,113821,2021-11-13,0,0,9999
91043,113831,2021-04-06,0,0,9999
91051,113838,2025-09-21,0,0,9999
91052,113840,2024-02-11,0,0,9999
91054,113845,2019-04-07,0,0,9999
91059,113851,2026-01-26,0,0,9999
91064,113858,2024-04-29,0,0,9999
91082,113883,2021-05-01,0,0,9999
91086,113888,2025-10-04,0,0,9999
91098,113898,2025-07-26,0,0,9999
91101,113901,2023-02-27,0,0,9999
91101,113904,2025-12-13,0,1,1020
91112,113919,2024-02-03,0,0,9999
91124,113935,2024-09-26,0,0,9999
91131,113942,2025-12-03,0,0,9999
91151,113964,2025-06-12,0,0,9999
91175,113990,2025-05-22,0,0,9999
91175,113991,2025-11-26,0,1,188
91193,114009,2024-09-28,0,0,9999
91194,114013,2025-09-03,0,0,9999
91196,114015,2024-02-29,0,0,9999
91201,114017,2026-01-06,0,0,9999
91221,114036,2025-01-29,0,0,9999
91224,114039,2024-09-29,0,0,9999
91234,114050,2025-02-28,0,0,9999
91249,114076,2021-08-06,0,0,9999
91254,114079,2023-02-22,0,0,9999
91261,114085,2025-10-02,0,0,9999
91265,114089,2025-11-13,0,1,1011
91265,114091,2023-02-06,0,0,9999
91269,114094,2023-03-03,0,0,9999
91281,114116,2022-07-21,0,0,9999
91281,114117,2024-12-30,0,1,893
91303,114144,2022-02-04,0,0,9999
91308,114154,2026-01-07,1,0,9999
91308,114156,2026-01-20,0,1,13
91316,114166,2021-11-13,0,0,9999
91318,114170,2026-01-09,0,0,9999
91327,114177,2021-03-04,0,0,9999
91330,114180,2025-02-27,0,0,9999
91332,114183,2026-01-20,0,0,9999
91336,114188,2022-04-21,0,0,9999
91357,114223,2025-07-14,0,0,9999
91369,114237,2025-06-02,0,0,9999
91369,114238,2025-09-24,0,1,114
91373,114243,2025-09-14,0,0,9999
91380,114250,2026-01-26,0,1,65
91380,114251,2025-11-22,0,0,9999
91387,114259,2021-12-16,0,0,9999
91395,114265,2025-01-05,0,1,64
91395,114267,2024-11-02,0,0,9999
91400,114271,2022-11-19,0,0,9999
91404,114277,2020-11-12,0,0,9999
91410,114288,2024-10-10,0,0,9999
91417,114298,2024-06-30,0,0,9999
91419,114299,2020-10-11,0,0,9999
91425,114309,2024-11-28,0,0,9999
91438,114320,2021-03-03,0,0,9999
91439,114321,2025-01-17,0,0,9999
